charger id,current,delta_current,voltage,delta_voltage,power (W),expected_load,status,location,temperature,class
35181,18.73,-0.72,641.1,1.69,11866.2,7153,CHARGING,"(52.6, 13.49)",75.4,1
35182,22.27,-0.22,572.6,-1.16,12365.9,10044,CHARGING,"(28.4, 76.99)",44.3,1
35183,24.76,1.78,544.1,-11.35,13904.6,11334,IDLE,"(51.67, 0.03)",35.4,1
35184,26.54,-1.72,300.0,9.31,7694.9,14340,ERROR,"(37.81, -122.47)",45.7,1
35185,0.0,15.9,556.0,-47.56,42.0,5396,CHARGING,"(41.85, 12.44)",39.1,1
35186,18.47,-34.24,461.0,-6.09,8193.3,5947,CHARGING,"(34.21, -118.45)",23.1,1
35187,0.0,5.15,635.1,-2.2,0.0,6427,CHARGING,"(41.05, -74.16)",53.0,1
35188,1.62,6.81,366.2,-22.13,505.5,4192,SAFE MODE,"(40.65, -73.93)",46.4,1
35189,0.0,1.95,623.2,2.74,0.0,7678,CHARGING,"(52.47, 13.31)",41.5,1
35190,22.86,-0.3,480.1,-29.99,10984.7,7677,CHARGING,"(52.58, 13.5)",59.8,1
35191,25.0,4.68,485.1,-9.68,11717.8,6665,ERROR,"(28.74, 77.11)",60.6,1
35192,0.0,-16.12,517.7,-14.68,0.0,3612,SAFE MODE,"(51.54, -0.09)",37.8,1
35193,0.0,7.6,423.0,8.28,0.0,13829,ERROR,"(-33.96, 151.38)",59.4,1
35194,20.77,21.64,549.0,-15.3,11689.6,9012,SAFE MODE,"(28.37, 76.97)",52.4,1
35195,0.0,-9.57,691.4,78.98,15.5,11065,CHARGING,"(48.8, 1.94)",42.8,1
35196,43.96,5.14,548.5,9.32,24204.4,1591,SAFE MODE,"(34.26, -118.08)",47.0,1
35197,0.0,-1.36,375.3,13.03,0.0,6657,SAFE MODE,"(33.84, -118.21)",47.3,1
35198,10.58,6.56,614.7,-0.26,6319.1,5338,CHARGING,"(48.7, 2.42)",45.1,1
35199,5.92,-1.36,456.6,9.55,2570.0,5684,CHARGING,"(37.68, -122.58)",33.7,1
35200,59.44,-6.73,374.1,23.85,21884.3,16437,ERROR,"(52.43, 13.66)",28.0,1
35201,16.69,0.69,480.2,19.57,8207.9,6732,CHARGING,"(35.77, 139.62)",27.9,1
35202,15.22,4.99,584.6,0.33,9048.3,5705,IDLE,"(35.81, 139.93)",37.9,1
35203,13.77,3.38,525.7,2.69,7103.7,6781,CHARGING,"(-33.83, 151.13)",33.6,1
35204,43.44,-1.91,587.5,-12.64,25118.3,7625,CHARGING,"(40.5, -74.01)",58.2,1
35205,77.35,12.07,399.4,-4.28,30405.1,12159,CHARGING,"(-33.62, 151.1)",47.0,1
35206,33.83,2.35,533.9,-21.02,18651.1,4438,SAFE MODE,"(51.43, -0.15)",59.1,1
35207,14.7,2.44,527.0,-1.88,8263.8,9367,CHARGING,"(52.66, 13.21)",35.2,1
35208,20.52,1.98,496.4,-21.43,10383.9,10487,ERROR,"(-33.88, 151.62)",73.0,1
35209,1.12,1.85,580.9,-35.53,789.5,1717,CHARGING,"(35.52, 139.85)",45.4,1
35210,39.54,-6.48,289.3,-51.85,11708.1,3964,CHARGING,"(37.77, -122.6)",63.4,1
35211,23.08,-4.3,513.1,32.61,12128.5,11986,CHARGING,"(52.42, 13.56)",72.0,1
35212,7.76,3.07,548.0,19.54,4123.8,7929,SAFE MODE,"(40.56, -74.04)",64.6,1
35213,0.0,9.96,575.0,21.77,0.0,690,SAFE MODE,"(51.36, 0.04)",68.3,1
35214,7.65,-3.15,616.3,1.06,4901.3,4303,ERROR,"(33.91, -118.5)",52.6,1
35215,9.49,3.86,350.2,-41.06,3544.9,4244,CHARGING,"(38.0, -122.35)",50.1,1
35216,30.87,-2.07,506.4,2.52,15976.4,10559,IDLE,"(51.61, -0.13)",44.1,1
35217,2.64,7.68,451.0,21.75,1298.2,1311,SAFE MODE,"(52.71, 13.37)",66.3,1
35218,14.04,3.61,465.7,32.4,6357.3,6850,SAFE MODE,"(41.58, 12.4)",86.1,1
35219,9.03,-10.44,542.7,8.79,5293.3,2161,SAFE MODE,"(34.05, -118.08)",52.0,1
35220,14.04,-3.74,725.4,19.42,10018.5,7518,CHARGING,"(35.99, 139.94)",47.1,1
35221,18.12,-0.01,319.5,2.72,5953.7,5236,SAFE MODE,"(51.64, -0.27)",47.1,1
35222,18.4,0.47,477.1,13.75,8831.1,9604,CHARGING,"(52.46, 13.39)",36.2,1
35223,20.45,-6.77,555.5,-4.5,11703.2,13456,CHARGING,"(49.15, 2.45)",37.4,1
35224,69.47,3.03,122.1,-28.63,8363.0,11613,ERROR,"(48.73, 2.39)",46.2,1
35225,52.05,1.15,517.1,7.88,27105.1,3004,SAFE MODE,"(-33.76, 150.71)",56.3,1
35226,0.0,-5.25,354.7,-32.92,0.0,4466,ERROR,"(35.58, 139.77)",31.2,1
35227,77.52,-0.4,391.4,26.41,30334.5,1838,SAFE MODE,"(51.39, 0.06)",51.4,1
35228,18.54,0.29,663.6,6.43,12653.9,7710,IDLE,"(40.68, -74.05)",46.2,1
35229,8.91,5.6,584.0,2.7,4999.3,8517,CHARGING,"(41.97, 12.63)",38.7,1
35230,62.8,-16.16,321.2,-29.41,21244.9,11852,ERROR,"(37.82, -122.62)",50.6,1
35231,28.3,-5.99,373.7,22.67,10782.0,212,ERROR,"(33.91, -118.19)",50.0,1
35232,0.0,0.7,443.8,-70.2,118.4,4814,ERROR,"(34.01, -118.26)",51.4,1
35233,18.19,-0.44,504.2,12.94,9308.9,9640,CHARGING,"(52.59, 13.37)",40.9,1
35234,24.69,-2.2,350.0,1.51,8571.9,11879,CHARGING,"(36.12, 139.7)",41.0,1
35235,43.05,12.3,480.1,-16.87,21376.0,4700,ERROR,"(48.75, 2.16)",40.8,1
35236,0.0,6.12,451.9,50.88,0.0,0,SAFE MODE,"(28.53, 77.16)",55.5,1
35237,0.0,13.5,501.8,9.16,0.0,7520,CHARGING,"(40.71, -74.14)",34.0,1
35238,18.71,4.46,547.1,5.16,9887.5,9858,CHARGING,"(40.63, -73.94)",40.5,1
35239,18.5,9.65,587.9,1.49,11214.8,7884,CHARGING,"(51.4, -0.05)",31.5,1
35240,23.95,0.74,609.3,-15.55,14395.7,10178,CHARGING,"(35.6, 139.71)",73.5,1
35241,0.0,-12.49,427.0,-9.41,19.2,4188,CHARGING,"(48.72, 2.47)",39.2,1
35242,71.83,10.45,410.7,-48.83,28330.7,6307,SAFE MODE,"(48.84, 2.53)",51.9,1
35243,28.75,-1.04,194.3,0.97,5467.3,4970,ERROR,"(52.19, 13.74)",56.3,1
35244,18.16,1.58,499.2,-23.21,9449.4,8508,CHARGING,"(-34.07, 151.34)",77.7,1
35245,9.49,3.38,512.5,75.5,4819.2,8073,CHARGING,"(-33.78, 151.43)",33.8,1
35246,0.0,6.0,354.8,-3.76,22.0,3301,SAFE MODE,"(52.72, 13.23)",50.7,1
35247,0.0,3.57,508.6,5.03,54.9,3547,ERROR,"(51.73, -0.12)",36.5,1
35248,60.18,-13.52,301.7,-22.75,18271.0,6226,SAFE MODE,"(38.02, -122.2)",50.4,1
35249,25.99,2.38,609.6,-12.71,16403.4,771,CHARGING,"(35.54, 139.77)",31.6,1
35250,56.49,-1.03,326.0,28.88,18311.3,6610,SAFE MODE,"(28.38, 77.18)",52.3,1
35251,23.33,-3.78,545.5,-36.44,13137.8,13417,CHARGING,"(-34.0, 151.13)",51.4,1
35252,0.0,8.27,614.7,-24.5,92.7,14600,CHARGING,"(-33.82, 151.14)",32.4,1
35253,6.58,4.16,434.7,-22.69,2571.9,3499,CHARGING,"(-33.63, 151.19)",41.7,1
35254,17.32,-3.6,297.7,-2.53,5633.7,5729,CHARGING,"(40.63, -74.0)",53.3,1
35255,16.34,0.82,563.2,28.27,8684.7,10668,IDLE,"(51.55, -0.3)",52.5,1
35256,6.64,0.58,239.5,-38.12,1646.0,5830,SAFE MODE,"(33.92, -118.33)",62.2,1
35257,12.19,-3.55,545.0,-17.61,6845.1,9323,SAFE MODE,"(51.65, -0.23)",70.8,1
35258,0.0,5.58,416.1,-8.05,0.0,2952,SAFE MODE,"(35.6, 139.64)",55.7,1
35259,8.3,5.02,569.2,16.35,4873.4,7626,SAFE MODE,"(34.12, -118.01)",72.8,1
35260,11.05,4.98,599.7,30.02,6478.8,7340,CHARGING,"(35.35, 139.37)",44.5,1
35261,0.0,-0.49,460.6,-4.84,0.0,2747,SAFE MODE,"(28.49, 77.23)",45.2,1
35262,31.56,2.72,534.6,28.38,17032.7,12933,CHARGING,"(-33.54, 151.38)",72.0,1
35263,0.0,17.01,497.1,49.33,0.0,5162,CHARGING,"(51.51, -0.16)",46.2,1
35264,14.26,-0.64,208.8,-30.42,2911.2,7429,CHARGING,"(42.17, 12.8)",56.1,1
35265,14.56,-7.99,375.1,-10.0,5325.5,12936,SAFE MODE,"(51.62, -0.26)",41.5,1
35266,18.17,12.94,335.9,16.51,5883.1,3451,CHARGING,"(41.72, 12.74)",34.8,1
35267,77.98,-2.05,134.2,-29.82,10610.4,9617,CHARGING,"(-33.96, 151.02)",56.8,1
35268,60.04,6.33,457.8,17.34,26310.7,5041,CHARGING,"(34.1, -117.81)",54.6,1
35269,0.0,-9.79,427.0,-13.84,0.0,5470,CHARGING,"(28.41, 77.22)",27.0,1
35270,28.48,0.25,397.0,7.16,11202.5,10761,CHARGING,"(51.65, 0.23)",77.7,1
35271,39.18,3.27,494.3,-6.68,19937.2,14771,CHARGING,"(40.75, -73.8)",50.1,1
35272,23.42,0.17,474.7,-5.88,10895.7,9193,SAFE MODE,"(-33.85, 150.89)",62.9,1
35273,0.0,-11.23,594.5,-38.8,177.7,4072,ERROR,"(52.5, 13.79)",44.4,1
35274,17.54,3.62,585.4,2.98,10567.5,7947,ERROR,"(40.76, -74.21)",65.9,1
35275,34.79,-4.76,561.5,-52.54,20151.5,15297,CHARGING,"(34.05, -117.95)",51.3,1
35276,11.56,3.13,518.3,12.04,6226.2,5804,CHARGING,"(40.67, -74.1)",28.1,1
35277,24.52,-0.21,464.7,8.46,11505.0,8790,CHARGING,"(28.93, 77.36)",38.8,1
35278,10.96,1.75,623.0,-45.31,6846.9,9150,SAFE MODE,"(33.99, -118.11)",68.3,1
35279,17.62,5.31,525.2,4.94,9641.1,8614,IDLE,"(-33.97, 151.45)",43.6,1
35280,8.76,-0.09,609.7,3.4,5464.6,6354,CHARGING,"(37.54, -122.61)",40.4,1
35281,18.93,-2.58,502.2,-15.34,9438.5,8335,SAFE MODE,"(35.59, 139.6)",79.4,1
35282,38.09,1.31,143.7,-31.69,5522.0,6390,CHARGING,"(40.41, -73.9)",51.5,1
35283,44.41,-12.77,780.7,54.6,34816.0,8140,ERROR,"(40.74, -73.84)",39.3,1
35284,9.27,-13.75,378.4,33.92,3467.0,6064,ERROR,"(37.45, -122.49)",49.1,1
35285,0.0,-0.27,454.5,26.15,0.0,181,CHARGING,"(48.69, 2.37)",46.9,1
35286,29.56,-2.3,519.9,-6.17,14963.8,14358,CHARGING,"(-33.99, 150.95)",65.5,1
35287,41.49,12.28,585.5,36.74,23736.9,4953,SAFE MODE,"(-33.8, 151.23)",56.6,1
35288,31.6,1.05,469.4,-16.05,14752.5,9987,CHARGING,"(51.24, -0.54)",34.4,1
35289,0.0,-0.65,526.6,-7.65,0.0,6911,CHARGING,"(28.54, 77.29)",32.0,1
35290,15.06,1.79,531.3,-8.09,7916.0,9509,ERROR,"(-33.73, 151.04)",55.3,1
35291,20.64,-1.99,240.4,-20.6,4996.6,4741,ERROR,"(51.22, 0.17)",58.6,1
35292,9.78,-4.97,507.9,-5.69,5002.6,2758,ERROR,"(37.79, -122.21)",82.8,1
35293,24.25,5.13,314.1,-70.52,7765.3,6898,CHARGING,"(51.67, -0.02)",45.5,1
35294,30.93,25.33,378.4,-16.78,12257.0,7721,CHARGING,"(37.58, -121.89)",50.3,1
35295,50.22,2.25,783.1,-91.32,39681.0,11173,ERROR,"(-33.78, 151.18)",49.5,1
35296,14.11,4.68,598.0,9.33,8676.9,15079,ERROR,"(34.07, -118.31)",52.0,1
35297,18.99,-28.11,552.2,-4.08,10537.1,7568,ERROR,"(28.78, 77.4)",44.0,1
35298,18.99,2.78,445.4,13.06,8058.1,2062,SAFE MODE,"(40.9, -74.02)",33.1,1
35299,11.85,0.88,381.1,0.25,4379.1,9283,IDLE,"(28.66, 77.17)",23.5,1
35300,0.0,-2.18,523.4,-76.6,0.0,3120,CHARGING,"(28.53, 77.14)",51.1,1
35301,3.87,-6.28,513.2,-13.75,1863.1,7897,SAFE MODE,"(40.51, -73.73)",51.2,1
35302,18.29,2.05,516.6,-5.11,9286.2,9315,CHARGING,"(52.88, 13.44)",80.3,1
35303,9.53,5.07,614.0,-1.04,5536.1,8416,CHARGING,"(35.77, 139.85)",37.3,1
35304,0.0,5.96,612.7,3.62,0.0,4021,SAFE MODE,"(38.02, -122.36)",46.9,1
35305,23.92,-2.27,618.7,10.25,14507.5,13381,CHARGING,"(35.84, 139.6)",86.7,1
35306,19.99,1.35,560.0,-7.75,11202.5,8003,IDLE,"(28.1, 77.34)",45.4,1
35307,0.0,3.24,675.7,-42.69,0.0,13000,ERROR,"(52.74, 13.39)",48.0,1
35308,30.28,-3.36,575.3,-21.08,17716.5,9471,CHARGING,"(38.22, -122.34)",80.1,1
35309,16.24,7.01,350.4,0.86,5813.3,11691,CHARGING,"(37.72, -122.56)",36.6,1
35310,10.84,20.49,412.9,18.57,4314.9,8852,CHARGING,"(37.8, -122.17)",39.1,1
35311,74.08,5.99,151.1,-45.64,10774.1,9870,ERROR,"(35.68, 139.49)",57.6,1
35312,47.6,-5.95,335.9,9.85,16754.7,6418,SAFE MODE,"(41.98, 12.53)",54.2,1
35313,22.35,2.7,479.7,22.92,10654.7,9222,CHARGING,"(51.64, -0.48)",43.6,1
35314,18.11,8.32,559.0,23.81,9387.3,12799,CHARGING,"(41.5, 12.57)",66.4,1
35315,3.44,-15.93,413.6,-12.13,1340.9,3281,SAFE MODE,"(-33.8, 151.04)",65.3,1
35316,19.69,3.19,513.0,6.05,10367.8,10232,CHARGING,"(37.85, -122.3)",72.4,1
35317,32.61,0.59,417.7,8.77,13715.5,7529,ERROR,"(-33.98, 151.38)",36.6,1
35318,0.0,17.06,554.5,-33.68,43.0,3353,SAFE MODE,"(33.94, -118.18)",43.2,1
35319,4.48,4.27,547.9,19.18,2446.8,11547,ERROR,"(28.65, 77.19)",47.7,1
35320,22.34,-7.38,498.8,4.8,11229.0,6149,ERROR,"(28.88, 77.1)",38.9,1
35321,17.99,-1.71,672.4,-28.96,11972.2,11575,CHARGING,"(48.89, 2.28)",71.7,1
35322,0.0,11.1,521.3,-22.1,10.5,3506,ERROR,"(41.79, 12.49)",44.6,1
35323,20.6,1.32,459.2,8.2,9505.3,13006,ERROR,"(42.0, 12.52)",75.5,1
35324,34.33,-2.6,573.0,-35.51,19445.4,6073,ERROR,"(40.86, -74.03)",50.4,1
35325,0.0,8.86,526.7,1.07,76.9,2352,CHARGING,"(51.47, -0.16)",32.5,1
35326,21.1,6.07,412.0,15.64,8978.3,9160,CHARGING,"(37.61, -122.74)",26.4,1
35327,57.69,-0.2,202.3,-31.24,11330.6,5755,CHARGING,"(34.2, -118.23)",63.0,1
35328,4.07,-2.62,503.3,-43.52,2015.5,5880,ERROR,"(51.55, -0.51)",57.8,1
35329,22.78,2.16,360.1,6.98,8200.5,7033,IDLE,"(35.67, 139.52)",30.6,1
35330,0.0,-4.55,233.5,-17.11,0.0,4594,ERROR,"(34.16, -118.08)",57.2,1
35331,16.39,2.54,603.2,-10.28,10055.7,8280,CHARGING,"(-33.89, 151.49)",33.6,1
35332,59.95,-1.29,602.7,-1.53,36651.8,5680,CHARGING,"(42.16, 12.2)",46.3,1
35333,11.23,-0.71,419.5,31.63,4893.3,3282,ERROR,"(37.62, -122.38)",46.3,1
35334,0.0,13.08,487.0,-42.29,9.7,5863,CHARGING,"(-33.41, 151.36)",46.2,1
35335,20.85,-1.2,558.5,-1.65,11204.0,5944,ERROR,"(33.87, -118.45)",63.9,1
35336,20.85,-8.1,209.2,-39.66,4412.4,5290,CHARGING,"(28.73, 77.4)",54.1,1
35337,13.79,6.77,435.9,-79.42,5888.7,5782,ERROR,"(28.89, 76.91)",60.2,1
35338,2.0,8.03,701.9,0.95,1211.2,9736,IDLE,"(28.61, 77.51)",32.0,1
35339,8.24,2.92,349.8,-30.35,2542.1,6011,SAFE MODE,"(42.13, 12.74)",47.8,1
35340,23.55,1.91,350.0,8.04,8112.3,6119,CHARGING,"(34.04, -118.12)",31.0,1
35341,0.0,-10.39,536.9,-12.61,0.0,9057,CHARGING,"(37.87, -122.59)",59.2,1
35342,0.14,6.75,479.0,6.28,184.1,15,CHARGING,"(-33.9, 150.96)",50.4,1
35343,21.2,-0.75,495.1,19.36,10018.0,8946,CHARGING,"(52.62, 13.38)",47.8,1
35344,25.21,11.47,286.6,-55.0,6480.8,7120,CHARGING,"(35.6, 139.32)",47.1,1
35345,10.92,-3.21,540.5,-2.01,6014.4,7272,SAFE MODE,"(35.61, 139.55)",66.3,1
35346,0.0,-1.89,228.9,-0.47,0.0,3947,CHARGING,"(35.6, 139.97)",56.9,1
35347,0.0,-5.55,612.2,-44.64,0.0,3822,CHARGING,"(28.15, 77.3)",50.6,1
35348,6.54,18.55,566.8,-6.46,3936.5,3179,SAFE MODE,"(48.84, 2.22)",43.0,1
35349,11.21,2.47,255.8,-42.78,2690.7,3078,ERROR,"(-33.45, 151.31)",34.4,1
35350,16.99,-5.59,477.2,34.6,8143.5,11910,ERROR,"(41.62, 12.54)",57.7,1
35351,16.91,-0.66,489.1,43.58,8363.8,5796,CHARGING,"(51.33, -0.02)",42.4,1
35352,25.49,-5.88,633.7,8.23,17190.5,6687,CHARGING,"(42.18, 12.49)",31.0,1
35353,0.0,-13.1,366.5,-18.2,0.0,5188,CHARGING,"(28.59, 77.35)",43.6,1
35354,8.72,1.95,585.5,13.83,5011.9,9937,CHARGING,"(-33.92, 151.5)",73.2,1
35355,4.62,2.34,581.2,18.08,2826.9,7885,SAFE MODE,"(35.76, 139.56)",35.3,1
35356,0.0,2.35,548.8,0.5,2.0,0,ERROR,"(51.83, 0.19)",42.2,1
35357,19.98,0.01,612.3,-1.71,12035.3,11320,CHARGING,"(36.16, 139.57)",67.2,1
35358,28.29,-7.13,372.0,30.73,9942.0,6765,ERROR,"(48.37, 2.16)",45.6,1
35359,17.32,-4.19,508.1,5.88,8999.8,7161,CHARGING,"(41.99, 12.4)",69.1,1
35360,0.0,-0.87,270.0,-31.04,0.0,3758,SAFE MODE,"(-33.79, 151.06)",32.8,1
35361,0.0,-5.49,618.5,73.65,63.9,3273,SAFE MODE,"(35.86, 140.07)",58.0,1
35362,5.66,-7.75,180.5,-21.49,1036.8,1810,CHARGING,"(34.01, -118.2)",48.0,1
35363,28.13,-11.72,480.5,39.94,13771.4,1870,SAFE MODE,"(41.57, 12.43)",58.5,1
35364,2.81,-2.6,484.3,-11.84,1436.9,6108,CHARGING,"(28.29, 77.31)",52.5,1
35365,37.77,6.11,189.0,-56.83,7099.1,8142,CHARGING,"(52.61, 13.55)",61.1,1
35366,2.0,3.5,574.9,15.94,1275.1,5748,CHARGING,"(51.31, -0.22)",41.2,1
35367,34.43,7.28,562.2,-4.76,19011.5,12211,CHARGING,"(40.86, -73.92)",43.9,1
35368,12.12,3.81,564.3,-11.3,6558.1,11066,CHARGING,"(-33.72, 151.27)",45.6,1
35369,19.3,-0.42,515.2,-12.25,10206.8,9055,ERROR,"(-33.81, 150.69)",79.9,1
35370,11.45,1.56,611.4,-27.07,6623.5,9010,ERROR,"(40.58, -74.11)",45.6,1
35371,0.0,-0.9,224.9,-14.65,53.0,849,ERROR,"(41.83, 12.24)",55.0,1
35372,38.79,-1.58,449.5,11.42,17490.9,2611,SAFE MODE,"(51.37, -0.2)",42.0,1
35373,53.11,1.59,501.8,76.41,25802.1,17591,ERROR,"(37.9, -122.68)",56.0,1
35374,13.14,-0.08,624.3,-83.82,8858.2,6515,CHARGING,"(41.84, 12.27)",59.3,1
35375,4.54,1.65,560.5,-1.45,2381.7,4121,IDLE,"(51.43, -0.25)",34.5,1
35376,9.83,2.07,705.3,-4.61,6948.8,7643,CHARGING,"(-33.49, 151.27)",46.4,1
35377,12.74,-9.66,541.7,-31.46,7079.6,8942,CHARGING,"(28.41, 77.13)",56.9,1
35378,18.44,6.92,471.7,-9.1,8315.1,5520,CHARGING,"(48.82, 2.42)",37.3,1
35379,0.32,3.32,468.1,-61.58,106.8,9013,ERROR,"(52.45, 13.63)",54.5,1
35380,2.0,-1.15,648.9,-1.11,1214.4,7155,IDLE,"(51.56, 0.15)",47.7,1
35381,15.64,-9.39,238.5,-45.91,3586.5,3158,ERROR,"(35.94, 139.57)",44.3,1
35382,3.1,-0.02,481.4,-19.56,1417.0,5422,CHARGING,"(52.45, 13.52)",40.1,1
35383,18.34,7.72,470.5,-51.22,8789.1,3755,ERROR,"(40.42, -74.11)",39.9,1
35384,10.81,1.81,655.7,19.99,7024.2,6918,CHARGING,"(37.95, -122.08)",45.5,1
35385,9.99,1.31,571.8,49.37,5719.8,15931,CHARGING,"(28.6, 77.37)",73.4,1
35386,0.0,-10.05,533.0,-21.03,87.5,7724,CHARGING,"(52.35, 13.1)",48.1,1
35387,16.0,-1.28,484.6,24.9,7697.7,7657,CHARGING,"(-34.02, 151.46)",75.3,1
35388,0.0,-14.71,405.0,-14.11,0.0,5200,SAFE MODE,"(41.04, -74.15)",50.6,1
35389,40.47,-10.06,258.2,12.56,10738.4,9558,CHARGING,"(38.34, -122.87)",73.6,1
35390,23.33,-2.69,367.3,-42.78,8203.8,3228,CHARGING,"(51.57, -0.1)",50.5,1
35391,19.25,3.52,562.6,2.88,10717.0,10449,CHARGING,"(41.96, 12.21)",39.4,1
35392,7.15,-0.81,342.9,-18.89,2355.8,5131,ERROR,"(40.43, -74.32)",45.9,1
35393,9.09,2.52,521.2,5.68,4442.8,9236,CHARGING,"(28.83, 77.15)",39.6,1
35394,2.26,4.75,606.0,5.25,1290.0,6910,CHARGING,"(37.92, -122.23)",29.9,1
35395,32.92,1.64,504.9,-35.58,16489.3,4073,ERROR,"(35.83, 139.89)",40.3,1
35396,33.86,2.84,506.3,24.67,16748.0,13576,SAFE MODE,"(48.69, 2.44)",74.7,1
35397,17.27,6.35,475.2,1.52,7662.3,8573,CHARGING,"(41.88, 12.59)",75.6,1
35398,5.0,0.94,562.3,20.68,2950.8,6011,CHARGING,"(-33.65, 151.25)",75.1,1
35399,0.0,-2.72,232.8,-28.76,0.0,7346,ERROR,"(34.08, -118.18)",47.1,1
35400,15.28,-5.96,560.3,-2.56,8477.0,8379,ERROR,"(40.77, -73.79)",36.1,1
35401,0.0,-2.86,201.5,-15.49,9.0,6509,CHARGING,"(35.56, 139.74)",48.9,1
35402,9.01,4.86,494.4,-6.79,4781.2,8480,CHARGING,"(-33.92, 151.41)",73.2,1
35403,24.61,15.31,554.0,-30.12,13308.3,6079,CHARGING,"(37.39, -122.61)",47.3,1
35404,10.45,-0.79,376.9,-8.62,3876.2,10549,CHARGING,"(34.63, -118.35)",54.0,1
35405,20.56,0.29,512.0,1.92,10672.7,7273,ERROR,"(33.92, -118.02)",69.8,1
35406,21.17,-2.08,478.7,40.84,10066.5,1641,CHARGING,"(42.05, 12.36)",50.2,1
35407,3.07,-3.91,467.3,1.42,1505.4,14390,CHARGING,"(28.58, 77.06)",56.3,1
35408,19.14,-1.4,613.5,11.67,12110.2,11371,CHARGING,"(28.38, 77.11)",39.0,1
35409,0.0,-10.19,345.5,-29.83,45.9,4847,ERROR,"(48.82, 2.75)",40.6,1
35410,17.17,0.17,588.9,-6.73,9804.7,7880,SAFE MODE,"(48.99, 2.3)",80.1,1
35411,13.57,0.89,586.1,-14.2,8033.4,6390,CHARGING,"(33.95, -118.1)",68.3,1
35412,33.42,-4.56,548.0,17.45,17703.6,6768,CHARGING,"(33.85, -118.36)",49.2,1
35413,30.58,2.61,571.4,-11.25,18451.7,14156,SAFE MODE,"(35.46, 139.76)",39.8,1
35414,13.77,-2.54,720.9,22.22,10048.0,7963,CHARGING,"(42.45, 12.57)",36.7,1
35415,19.97,3.15,562.6,5.51,11230.9,9344,CHARGING,"(51.56, -0.18)",76.3,1
35416,39.02,1.35,603.7,53.33,23018.3,4658,ERROR,"(-33.84, 151.3)",41.6,1
35417,16.01,-6.06,473.1,-3.09,7409.3,3905,CHARGING,"(52.29, 13.7)",53.2,1
35418,5.0,1.84,584.4,-24.87,3144.6,8385,CHARGING,"(-34.04, 151.51)",71.2,1
35419,7.78,0.84,505.1,16.04,3952.6,7410,ERROR,"(33.93, -118.16)",65.2,1
35420,28.38,2.93,514.0,-12.09,15191.5,12882,CHARGING,"(40.84, -73.99)",44.7,1
35421,0.0,-6.28,449.1,-26.54,39.2,3680,ERROR,"(-33.66, 151.16)",54.1,1
35422,9.19,-15.21,572.5,-5.95,5198.5,10992,CHARGING,"(51.38, -0.01)",53.3,1
35423,45.66,-7.45,484.9,29.3,22178.5,630,SAFE MODE,"(51.56, -0.1)",49.9,1
35424,21.54,-6.23,574.1,-8.42,12068.1,2071,SAFE MODE,"(-34.21, 151.26)",35.9,1
35425,41.61,-1.2,363.2,-11.01,15022.7,10788,CHARGING,"(52.71, 13.29)",44.7,1
35426,18.67,-5.26,696.8,38.47,12684.5,11627,ERROR,"(40.88, -73.89)",48.6,1
35427,35.61,4.54,376.3,2.4,12783.6,9973,IDLE,"(37.59, -122.19)",26.9,1
35428,6.34,-1.03,558.5,-1.96,3456.3,13925,CHARGING,"(41.05, -74.16)",43.0,1
35429,0.0,-3.13,478.9,-88.71,0.0,15589,CHARGING,"(35.45, 139.94)",40.9,1
35430,19.68,0.8,517.9,9.32,10301.9,5441,CHARGING,"(35.42, 139.79)",36.5,1
35431,22.15,1.53,543.4,-26.51,12041.9,10529,CHARGING,"(51.29, -0.23)",40.6,1
35432,14.68,-0.8,488.0,14.36,7116.6,8155,SAFE MODE,"(40.82, -74.0)",68.9,1
35433,36.24,-21.87,369.1,-1.96,13197.8,4044,CHARGING,"(37.75, -122.19)",41.5,1
35434,0.0,-2.7,495.2,-23.1,0.0,2741,CHARGING,"(40.85, -74.14)",46.5,1
35435,25.79,10.23,349.7,-3.98,8705.7,4950,SAFE MODE,"(-33.93, 151.41)",56.8,1
35436,14.21,-1.87,505.8,-4.41,7323.6,2258,CHARGING,"(51.36, -0.09)",64.6,1
35437,12.17,-0.11,495.5,25.29,6089.4,7257,CHARGING,"(48.97, 2.49)",66.8,1
35438,59.38,-11.44,391.9,27.91,23478.2,12300,ERROR,"(37.77, -122.49)",45.5,1
35439,0.0,9.86,437.2,-25.49,0.0,7585,ERROR,"(35.61, 139.64)",29.5,1
35440,2.3,3.86,533.9,-62.09,1320.8,13426,ERROR,"(41.73, 12.57)",44.5,1
35441,0.02,-19.49,398.8,-14.58,121.0,8787,CHARGING,"(48.67, 2.01)",39.7,1
35442,4.82,7.05,496.2,29.53,2412.8,4115,CHARGING,"(38.0, -122.42)",40.8,1
35443,17.22,-3.4,130.1,-34.62,2231.2,1209,ERROR,"(40.56, -74.25)",52.6,1
35444,41.99,7.72,554.6,28.8,23000.7,4269,SAFE MODE,"(40.78, -74.39)",29.2,1
35445,6.57,1.73,496.7,28.47,3245.7,6400,ERROR,"(52.69, 13.54)",54.4,1
35446,14.9,1.34,581.1,-4.75,8682.8,8592,SAFE MODE,"(28.49, 77.19)",34.5,1
35447,31.3,5.78,566.1,16.48,18125.4,11779,CHARGING,"(40.87, -73.94)",24.5,1
35448,17.1,3.76,468.7,43.98,8255.5,8002,CHARGING,"(35.96, 139.49)",55.4,1
